Attribute,NCBI_ID,Attribute_source,Evidence,Score
:gram_stain_negative,2798934,propogated,inh,0.7917410714285714
:gram_stain_negative,2798933,propogated,inh,0.7917410714285714
:gram_stain_negative,2798935,propogated,inh,0.7917410714285714
:gram_stain_negative,2798931,propogated,inh,0.7917410714285714
:gram_stain_negative,2798932,propogated,inh,0.7917410714285714
:gram_stain_negative,2792796,propogated,inh,0.7917410714285714
:gram_stain_negative,2798930,propogated,inh,0.7917410714285714
:gram_stain_negative,2599198,propogated,inh,0.5
:gram_stain_negative,1680826,propogated,inh,0.5
:gram_stain_negative,2945045,propogated,inh,0.5
:gram_stain_negative,2945043,propogated,inh,0.5
:gram_stain_negative,2945047,propogated,inh,0.5
:gram_stain_negative,2945046,propogated,inh,0.5
:gram_stain_negative,2888739,propogated,inh,0.5
:gram_stain_negative,1291539,propogated,inh,0
:gram_stain_negative,1577789,propogated,inh,0
:gram_stain_negative,1607807,propogated,inh,0
:gram_stain_negative,1080709,propogated,NA,0
:gram_stain_negative,1747777,propogated,inh,1
:gram_stain_negative,507753,propogated,inh,1
:gram_stain_negative,74968,propogated,inh,1
:gram_stain_negative,46631,propogated,inh,1
:gram_stain_negative,2302,Bergey's Manual,exp,1
:gram_stain_negative,2885743,propogated,inh,0.7917410714285714
:gram_stain_negative,2885758,propogated,inh,0.7917410714285714
:gram_stain_negative,2885750,propogated,inh,0.7917410714285714
:gram_stain_negative,2885740,propogated,inh,0.7917410714285714
:gram_stain_negative,662756,propogated,inh,0.7917410714285714
:gram_stain_negative,2885746,propogated,inh,0.7917410714285714
:gram_stain_negative,2987739,propogated,inh,0.7917410714285714
:gram_stain_negative,2987740,propogated,inh,0.7917410714285714
:gram_stain_negative,2856051,propogated,inh,0.7917410714285714
:gram_stain_negative,2821828,propogated,inh,0.7917410714285714
:gram_stain_negative,2821829,propogated,inh,0.7917410714285714
:gram_stain_negative,2885755,propogated,inh,1
:gram_stain_negative,193568,Bergey's Manual,exp,1
:gram_stain_negative,1996557,propogated,inh,1
:gram_stain_negative,1890407,propogated,inh,1
:gram_stain_negative,2974824,propogated,inh,1
:gram_stain_negative,2233,Bergey's Manual,exp,1
:gram_stain_negative,54260,propogated,inh,1
:gram_stain_negative,190818,propogated,inh,1
:gram_stain_negative,2545692,propogated,inh,0.6669642857142858
:gram_stain_negative,2545693,propogated,inh,0.6669642857142858
:gram_stain_negative,2160,propogated,NA,0
:gram_stain_negative,2172,propogated,NA,0
:gram_stain_negative,2316,propogated,NA,0
:gram_stain_negative,145260,propogated,NA,0
:gram_stain_negative,2179,propogated,NA,0
:gram_stain_negative,196118,Bergey's Manual,exp,1
:gram_stain_negative,196119,propogated,inh,1
:gram_stain_negative,2184,propogated,inh,1
:gram_stain_negative,155862,Bergey's Manual,exp,1
:gram_stain_negative,2022712,propogated,inh,0.6669642857142858
:gram_stain_negative,2022711,propogated,inh,0.6669642857142858
:gram_stain_negative,2319,propogated,NA,0
:gram_stain_negative,1542963,Bergey's Manual,exp,1
:gram_stain_negative,2237,Bergey's Manual,exp,1
:gram_stain_negative,2907507,propogated,inh,1
:gram_stain_negative,2806252,propogated,inh,1
:gram_stain_negative,1427149,Bergey's Manual,exp,1
:gram_stain_negative,203135,Bergey's Manual,exp,1
:gram_stain_negative,146825,Bergey's Manual,exp,1
:gram_stain_negative,1073987,Bergey's Manual,exp,1
:gram_stain_negative,2841540,propogated,inh,1
:gram_stain_negative,1763447,Bergey's Manual,exp,1
:gram_stain_negative,171163,propogated,inh,1
:gram_stain_negative,63743,Bergey's Manual,exp,1
:gram_stain_negative,367188,Bergey's Manual,exp,1
:gram_stain_negative,332246,Bergey's Manual,exp,0.5
:gram_stain_negative,1656823,propogated,inh,0.9583333333333334
:gram_stain_negative,744724,Bergey's Manual,exp,1
:gram_stain_negative,1269031,Bergey's Manual,exp,1
:gram_stain_negative,2239,Bergey's Manual,exp,1
:gram_stain_negative,1779002,Bergey's Manual,exp,1
:gram_stain_negative,2907493,propogated,inh,0.9583333333333334
:gram_stain_negative,1980514,propogated,inh,0.9583333333333334
:gram_stain_negative,871740,propogated,inh,0.9583333333333334
:gram_stain_negative,2614447,propogated,inh,0.9583333333333334
:gram_stain_negative,1269048,Bergey's Manual,exp,1
:gram_stain_negative,1070314,Bergey's Manual,exp,1
:gram_stain_negative,1377992,Bergey's Manual,exp,1
:gram_stain_negative,2975143,propogated,inh,0.9583333333333334
:gram_stain_negative,1075398,Bergey's Manual,exp,1
:gram_stain_negative,1644062,Bergey's Manual,exp,1
:gram_stain_negative,2036001,Bergey's Manual,exp,1
:gram_stain_negative,2249,propogated,NA,0
:gram_stain_negative,1843185,Bergey's Manual,exp,1
:gram_stain_negative,2917705,propogated,inh,1
:gram_stain_negative,926359,Bergey's Manual,exp,1
:gram_stain_negative,1269201,Bergey's Manual,exp,1
:gram_stain_negative,2663399,propogated,inh,1
:gram_stain_negative,1073986,Bergey's Manual,exp,1
:gram_stain_negative,2251,Bergey's Manual,exp,1
:gram_stain_negative,60846,Bergey's Manual,exp,1
:gram_stain_negative,695982,Bergey's Manual,exp,1
:gram_stain_negative,1008195,propogated,inh,1
:gram_stain_negative,376170,propogated,inh,1
:gram_stain_negative,1911573,Bergey's Manual,exp,1
:gram_stain_negative,293431,propogated,inh,1
:gram_stain_negative,1431544,propogated,inh,0.9
:gram_stain_negative,1940141,propogated,inh,0.9
:gram_stain_negative,2678343,propogated,inh,0.9
:gram_stain_negative,2806916,propogated,inh,0.9
:gram_stain_negative,43927,Bergey's Manual,exp,1
:gram_stain_negative,2033608,propogated,inh,0.9
:gram_stain_negative,1450140,propogated,inh,0.9
:gram_stain_negative,1075397,Bergey's Manual,exp,1
:gram_stain_negative,869896,propogated,inh,0.9
:gram_stain_negative,1820337,propogated,inh,0.9
:gram_stain_negative,1209988,Bergey's Manual,exp,1
:gram_stain_negative,56688,Bergey's Manual,exp,0.5
:gram_stain_negative,2945980,propogated,inh,0.9
:gram_stain_negative,1644057,Bergey's Manual,exp,1
:gram_stain_negative,203193,propogated,inh,0.9
:gram_stain_negative,387342,Bergey's Manual,exp,1
:gram_stain_negative,2993618,propogated,inh,0.9
:gram_stain_negative,353799,Bergey's Manual,exp,1
:gram_stain_negative,121871,Bergey's Manual,exp,1
:gram_stain_negative,332951,propogated,inh,0.9
:gram_stain_negative,2765402,propogated,inh,0.9
:gram_stain_negative,2501796,propogated,inh,0.9
:gram_stain_negative,63742,Bergey's Manual,exp,1
:gram_stain_negative,1699375,propogated,inh,0.9
:gram_stain_negative,88723,Bergey's Manual,exp,1
:gram_stain_negative,2256,Bergey's Manual,exp,1
:gram_stain_negative,2174848,propogated,inh,0.9
:gram_stain_negative,29287,propogated,NA,0
:gram_stain_negative,253106,Bergey's Manual,exp,1
:gram_stain_negative,2765403,propogated,inh,0.9
:gram_stain_negative,134813,Bergey's Manual,exp,1
:gram_stain_negative,2798309,propogated,inh,0.9
:gram_stain_negative,2039236,Bergey's Manual,exp,1
:gram_stain_negative,570266,propogated,inh,0.8055555555555555
:gram_stain_negative,71151,propogated,inh,0.75
:gram_stain_negative,2192,Bergey's Manual,exp,1
:gram_stain_negative,45989,Bergey's Manual,exp,1
:gram_stain_negative,81416,Bergey's Manual,exp,1
:gram_stain_negative,2195,Bergey's Manual,exp,1
:gram_stain_negative,230355,Bergey's Manual,exp,1
:gram_stain_negative,2204,Bergey's Manual,exp,1
:gram_stain_negative,2314,Bergey's Manual,exp,1
:gram_stain_negative,499551,propogated,inh,0
:gram_stain_negative,395331,propogated,inh,0
:gram_stain_negative,475087,propogated,NA,0
:gram_stain_negative,2202,Bergey's Manual,exp,1
:gram_stain_negative,2982590,propogated,inh,0.8055555555555555
:gram_stain_negative,2982589,propogated,inh,0.8055555555555555
:gram_stain_negative,1392997,propogated,inh,0.6666666666666666
:gram_stain_negative,91559,propogated,inh,0.6666666666666666
:gram_stain_negative,2225,propogated,inh,0.6666666666666666
:gram_stain_negative,2321,propogated,NA,0
:gram_stain_negative,2175,Bergey's Manual,exp,1
:gram_stain_negative,2220,Bergey's Manual,exp,1
:gram_stain_negative,101191,propogated,inh,0.6666666666666666
:gram_stain_negative,196136,propogated,inh,0.6666666666666666
:gram_stain_negative,2207,propogated,inh,0.6666666666666666
:gram_stain_negative,660063,propogated,inh,0.6666666666666666
:gram_stain_negative,2222,Bergey's Manual,exp,1
:gram_stain_negative,83867,Bergey's Manual,exp,1
:gram_stain_negative,2260,Bergey's Manual,exp,1
:gram_stain_negative,2263,propogated,inh,1
:gram_stain_negative,2986812,propogated,inh,0.7917410714285714
:gram_stain_negative,2986813,propogated,inh,0.7917410714285714
:gram_stain_negative,2913938,propogated,inh,0.7917410714285714
:gram_stain_negative,2913937,propogated,inh,0.7917410714285714
:gram_stain_negative,1915411,propogated,inh,0.7917410714285714
:gram_stain_negative,1915412,propogated,inh,0.7917410714285714
:gram_stain_negative,105850,propogated,inh,1
:gram_stain_negative,200414,propogated,inh,1
:gram_stain_negative,56635,Bergey's Manual,exp,1
:gram_stain_negative,2273,Bergey's Manual,exp,1
:gram_stain_negative,54258,Bergey's Manual,exp,1
:gram_stain_negative,334767,propogated,inh,1
:gram_stain_negative,2279,Bergey's Manual,exp,1
:gram_stain_negative,52130,Bergey's Manual,exp,1
:gram_stain_negative,53425,propogated,inh,1
:gram_stain_negative,54249,Bergey's Manual,exp,1
:gram_stain_negative,477695,propogated,inh,1
:gram_stain_negative,54253,propogated,inh,1
:gram_stain_negative,2303493,propogated,inh,1
:gram_stain_negative,383690,propogated,inh,1
:gram_stain_negative,54247,Bergey's Manual,exp,1
:gram_stain_negative,2308,propogated,inh,1
:gram_stain_negative,54251,Bergey's Manual,exp,1
:gram_stain_negative,685950,propogated,inh,1
:gram_stain_negative,12914,Bergey's Manual,exp,1
:gram_stain_negative,2489210,propogated,inh,1
:gram_stain_negative,41980,Bergey's Manual,exp,1
:gram_stain_negative,2100760,propogated,inh,1
:gram_stain_negative,41674,Bergey's Manual,exp,1
:gram_stain_negative,2017961,propogated,inh,1
:gram_stain_negative,2284,Bergey's Manual,exp,1
:gram_stain_negative,2705406,propogated,inh,1
:gram_stain_negative,69655,Bergey's Manual,exp,1
:gram_stain_negative,2856573,propogated,inh,1
:gram_stain_negative,2268,Bergey's Manual,exp,1
:gram_stain_negative,76886,propogated,inh,1
:gram_stain_negative,2276,Bergey's Manual,exp,1
:gram_stain_negative,62608,Bergey's Manual,exp,1
:gram_stain_negative,2270,propogated,inh,1
:gram_stain_negative,164450,propogated,inh,1
:gram_stain_negative,2613912,propogated,inh,0.7917410714285714
:gram_stain_negative,498374,propogated,inh,0.7917410714285714
:gram_stain_negative,2927300,propogated,inh,0.7917410714285714
:gram_stain_negative,1826864,propogated,inh,0.7917410714285714
:gram_stain_negative,2959592,propogated,inh,0.7917410714285714
:gram_stain_negative,497726,propogated,inh,0.7917410714285714
:gram_stain_negative,1078830,Bergey's Manual,exp,1
:gram_stain_negative,1000999,Bergey's Manual,exp,1
:gram_stain_negative,2608728,propogated,inh,1
:gram_stain_negative,33973,Bergey's Manual,exp,1
:gram_stain_negative,2951993,propogated,inh,1
:gram_stain_negative,1078860,Bergey's Manual,exp,1
:gram_stain_negative,658061,propogated,inh,1
:gram_stain_negative,2136116,propogated,inh,1
:gram_stain_negative,2136117,propogated,inh,1
:gram_stain_negative,388463,Bergey's Manual,exp,1
:gram_stain_negative,940557,Bergey's Manual,exp,1
:gram_stain_negative,1742983,Bergey's Manual,exp,1
:gram_stain_negative,2951992,propogated,inh,1
:gram_stain_negative,2952002,propogated,inh,1
:gram_stain_negative,1775468,Bergey's Manual,exp,1
:gram_stain_negative,1078829,Bergey's Manual,exp,1
:gram_stain_negative,1768185,Bergey's Manual,exp,1
:gram_stain_negative,392733,Bergey's Manual,exp,1
:gram_stain_negative,911113,Bergey's Manual,exp,1
:gram_stain_negative,1649475,Bergey's Manual,exp,1
:gram_stain_negative,3004223,propogated,inh,1
:gram_stain_negative,332162,propogated,inh,1
:gram_stain_negative,3004227,propogated,inh,1
:gram_stain_negative,1562564,Bergey's Manual,exp,1
:gram_stain_negative,1281902,Bergey's Manual,exp,1
:gram_stain_negative,1748767,Bergey's Manual,exp,1
:gram_stain_negative,1748764,Bergey's Manual,exp,1
:gram_stain_negative,2048907,Bergey's Manual,exp,1
:gram_stain_negative,2048911,Bergey's Manual,exp,1
:gram_stain_negative,1562565,Bergey's Manual,exp,1
:gram_stain_negative,2885992,propogated,inh,1
:gram_stain_negative,442869,Bergey's Manual,exp,1
:gram_stain_negative,2915177,propogated,inh,1
:gram_stain_negative,44675,propogated,inh,1
:gram_stain_negative,35838,Bergey's Manual,exp,1
:gram_stain_negative,1172428,Bergey's Manual,exp,1
:gram_stain_negative,3004231,propogated,inh,1
:gram_stain_negative,2885991,propogated,inh,1
:gram_stain_negative,1434048,propogated,inh,1
:gram_stain_negative,3004331,propogated,inh,1
:gram_stain_negative,2004797,Bergey's Manual,exp,1
:gram_stain_negative,1847386,Bergey's Manual,exp,1
:gram_stain_negative,2713,Bergey's Manual,exp,1
:gram_stain_negative,246263,propogated,inh,1
:gram_stain_negative,939,Bergey's Manual,exp,1
:gram_stain_negative,168657,propogated,inh,1
:gram_stain_negative,75905,Bergey's Manual,exp,1
:gram_stain_negative,133269,propogated,inh,1
:gram_stain_negative,182899,propogated,inh,1
:gram_stain_negative,212790,propogated,inh,1
:gram_stain_negative,407997,propogated,inh,1
:gram_stain_negative,223787,propogated,inh,1
:gram_stain_negative,64159,Bergey's Manual,exp,1
:gram_stain_negative,1079057,propogated,inh,1
:gram_stain_negative,171868,propogated,inh,1
:gram_stain_negative,2847777,propogated,inh,0.9246549385580625
:gram_stain_negative,693074,Bergey's Manual,exp,1
:gram_stain_negative,2498709,propogated,inh,0.9246549385580625
:gram_stain_negative,187144,propogated,inh,0.9246549385580625
:gram_stain_negative,2698819,propogated,inh,0.9246549385580625
:gram_stain_negative,2954147,propogated,inh,0.9246549385580625
:gram_stain_negative,118004,Bergey's Manual,exp,1
:gram_stain_negative,1007342,propogated,inh,1
:gram_stain_negative,393029,propogated,inh,1
:gram_stain_negative,68335,Bergey's Manual,exp,1
:gram_stain_negative,545865,propogated,inh,1
:gram_stain_negative,53572,Bergey's Manual,exp,1
:gram_stain_negative,2930105,propogated,inh,1
:gram_stain_negative,2351,Bergey's Manual,exp,1
:gram_stain_negative,117999,propogated,inh,1
:gram_stain_negative,46200,Bergey's Manual,exp,1
:gram_stain_negative,2945018,propogated,inh,1
:gram_stain_negative,1649493,propogated,inh,1
:gram_stain_negative,248038,propogated,inh,1
:gram_stain_negative,13,Bergey's Manual,exp,1
:gram_stain_negative,423604,Bergey's Manual,exp,1
:gram_stain_negative,1408194,Bergey's Manual,exp,1
:gram_stain_negative,558418,Bergey's Manual,exp,1
:gram_stain_negative,558421,Bergey's Manual,exp,1
:gram_stain_negative,816,Bergey's Manual,exp,1
:gram_stain_negative,2918734,propogated,inh,1
:gram_stain_negative,1926659,propogated,inh,1
:gram_stain_negative,2918733,propogated,inh,1
:gram_stain_negative,909656,propogated,inh,1
:gram_stain_negative,2840530,propogated,inh,1
:gram_stain_negative,2840531,propogated,inh,1
:gram_stain_negative,2840532,propogated,inh,1
:gram_stain_negative,1903336,propogated,inh,1
:gram_stain_negative,397864,Bergey's Manual,exp,1
:gram_stain_negative,1348911,propogated,inh,1
:gram_stain_negative,156973,Bergey's Manual,exp,1
:gram_stain_negative,1784836,propogated,inh,1
:gram_stain_negative,307628,Bergey's Manual,exp,1
:gram_stain_negative,294702,Bergey's Manual,exp,1
:gram_stain_negative,2919400,propogated,inh,1
:gram_stain_negative,1840214,propogated,inh,1
:gram_stain_negative,2510710,propogated,inh,1
:gram_stain_negative,2005517,propogated,inh,1
:gram_stain_negative,2518495,propogated,inh,1
:gram_stain_negative,2814934,propogated,inh,1
:gram_stain_negative,1918540,Bergey's Manual,exp,1
:gram_stain_negative,2518497,propogated,inh,1
:gram_stain_negative,2880697,propogated,inh,1
:gram_stain_negative,2815786,propogated,inh,1
:gram_stain_negative,2840533,propogated,inh,1
:gram_stain_negative,574697,propogated,inh,1
:gram_stain_negative,1926651,propogated,inh,1
:gram_stain_negative,283168,propogated,inh,1
:gram_stain_negative,346096,Bergey's Manual,exp,1
:gram_stain_negative,411918,propogated,inh,1
:gram_stain_negative,1649291,propogated,inh,1
:gram_stain_negative,1923867,propogated,inh,1
:gram_stain_negative,1911312,propogated,inh,1
:gram_stain_negative,1924067,propogated,inh,1
:gram_stain_negative,1159323,propogated,inh,1
:gram_stain_negative,2034765,propogated,inh,1
:gram_stain_negative,1548510,propogated,inh,1
:gram_stain_negative,836,Bergey's Manual,exp,1
:gram_stain_negative,1635148,propogated,inh,1
:gram_stain_negative,1283313,propogated,inh,1
:gram_stain_negative,52228,propogated,inh,1
:gram_stain_negative,1926655,propogated,inh,1
:gram_stain_negative,1981037,propogated,inh,1
:gram_stain_negative,1980689,propogated,inh,1
:gram_stain_negative,2974369,propogated,inh,1
:gram_stain_negative,577309,propogated,inh,1
:gram_stain_negative,838,Bergey's Manual,exp,1
:gram_stain_negative,1926672,propogated,inh,1
:gram_stain_negative,2884814,propogated,inh,1
:gram_stain_negative,2840534,propogated,inh,1
:gram_stain_negative,1647173,propogated,inh,1
:gram_stain_negative,239759,Bergey's Manual,exp,1
:gram_stain_negative,1634949,propogated,inh,1
:gram_stain_negative,2884610,propogated,inh,1
:gram_stain_negative,1980038,propogated,inh,1
:gram_stain_negative,1611681,propogated,inh,1
:gram_stain_negative,28138,Bergey's Manual,exp,1
:gram_stain_negative,340117,propogated,inh,1
:gram_stain_negative,1929083,propogated,inh,1
:gram_stain_negative,2840535,propogated,inh,1
:gram_stain_negative,2840536,propogated,inh,1
:gram_stain_negative,1970191,propogated,inh,1
:gram_stain_negative,375288,propogated,inh,1
:gram_stain_negative,195950,Bergey's Manual,exp,1
:gram_stain_negative,2866216,propogated,inh,1
:gram_stain_negative,2760873,propogated,inh,1
:gram_stain_negative,2038697,propogated,inh,1
:gram_stain_negative,1970195,propogated,inh,1
:gram_stain_negative,2060722,propogated,inh,1
:gram_stain_negative,866673,propogated,inh,1
:gram_stain_negative,286729,Bergey's Manual,exp,1
:gram_stain_negative,1193324,propogated,inh,1
:gram_stain_negative,177399,propogated,inh,1
:gram_stain_negative,2762384,propogated,inh,1
:gram_stain_negative,1628153,propogated,inh,1
:gram_stain_negative,1236988,propogated,inh,1
:gram_stain_negative,1849718,propogated,inh,1
:gram_stain_negative,1434020,propogated,inh,1
:gram_stain_negative,59738,Bergey's Manual,exp,1
:gram_stain_negative,1434024,propogated,inh,1
:gram_stain_negative,1618113,propogated,inh,1
:gram_stain_negative,1434049,propogated,inh,1
:gram_stain_negative,2792393,propogated,inh,1
:gram_stain_negative,1471399,propogated,inh,1
:gram_stain_negative,1573808,propogated,inh,1
:gram_stain_negative,2678352,propogated,inh,1
:gram_stain_negative,1573806,propogated,inh,1
:gram_stain_negative,200677,Bergey's Manual,exp,1
:gram_stain_negative,314318,propogated,inh,1
:gram_stain_negative,2705385,propogated,inh,1
:gram_stain_negative,1827484,propogated,inh,1
:gram_stain_negative,1254401,propogated,inh,1
:gram_stain_negative,1649501,propogated,inh,1
:gram_stain_negative,2821507,propogated,inh,1
:gram_stain_negative,1769012,propogated,inh,1
:gram_stain_negative,1885056,propogated,inh,1
:gram_stain_negative,1612198,propogated,inh,1
:gram_stain_negative,2125991,propogated,inh,1
:gram_stain_negative,79328,Bergey's Manual,exp,1
:gram_stain_negative,1648511,propogated,inh,1
:gram_stain_negative,2048112,propogated,inh,1
:gram_stain_negative,1486724,propogated,inh,1
:gram_stain_negative,2680022,propogated,inh,1
:gram_stain_negative,1795363,propogated,inh,1
:gram_stain_negative,2039714,propogated,inh,1
:gram_stain_negative,2601681,propogated,inh,1
:gram_stain_negative,1004303,propogated,inh,1
:gram_stain_negative,649460,propogated,inh,1
:gram_stain_negative,1789690,propogated,inh,1
:gram_stain_negative,1004301,propogated,inh,1
:gram_stain_negative,2307285,propogated,inh,1
:gram_stain_negative,398041,propogated,inh,1
:gram_stain_negative,1210116,propogated,inh,1
:gram_stain_negative,2819870,propogated,inh,1
:gram_stain_negative,2806031,propogated,inh,1
:gram_stain_negative,2590666,propogated,inh,1
:gram_stain_negative,2930254,propogated,inh,1
:gram_stain_negative,1890298,propogated,inh,1
:gram_stain_negative,1649456,propogated,inh,1
:gram_stain_negative,1774131,propogated,inh,1
:gram_stain_negative,1004300,Bergey's Manual,exp,1
:gram_stain_negative,2675671,propogated,inh,1
:gram_stain_negative,649461,propogated,inh,1
:gram_stain_negative,2888753,propogated,inh,1
:gram_stain_negative,2967331,propogated,inh,1
:gram_stain_negative,2678301,propogated,inh,1
:gram_stain_negative,2054311,propogated,inh,1
:gram_stain_negative,379899,propogated,inh,1
:gram_stain_negative,354354,propogated,inh,1
:gram_stain_negative,1940259,propogated,inh,1
:gram_stain_negative,1874621,propogated,inh,1
:gram_stain_negative,2678539,propogated,inh,1
:gram_stain_negative,1649476,propogated,inh,1
:gram_stain_negative,2698688,propogated,inh,1
:gram_stain_negative,1747780,propogated,inh,1
:gram_stain_negative,1004302,propogated,inh,1
:gram_stain_negative,2836216,propogated,inh,1
:gram_stain_negative,2903120,propogated,inh,1
:gram_stain_negative,1860196,propogated,inh,1
:gram_stain_negative,2812019,propogated,inh,1
:gram_stain_negative,1884792,propogated,inh,1
:gram_stain_negative,2045098,propogated,inh,1
:gram_stain_negative,2049912,propogated,inh,1
:gram_stain_negative,504481,propogated,inh,1
:gram_stain_negative,460073,propogated,inh,1
:gram_stain_negative,1434702,propogated,inh,1
:gram_stain_negative,296051,Bergey's Manual,exp,1
:gram_stain_negative,1649506,propogated,inh,1
:gram_stain_negative,281119,propogated,inh,1
:gram_stain_negative,273135,propogated,inh,1
:gram_stain_negative,1937972,propogated,inh,1
:gram_stain_negative,1937995,propogated,inh,1
:gram_stain_negative,1937999,propogated,inh,1
:gram_stain_negative,1522128,propogated,inh,1
:gram_stain_negative,1001222,propogated,inh,1
:gram_stain_negative,1077254,propogated,inh,1
:gram_stain_negative,1133570,propogated,inh,1
:gram_stain_negative,1265689,propogated,inh,1
:gram_stain_negative,246875,propogated,inh,1
:gram_stain_negative,280472,Bergey's Manual,exp,1
:gram_stain_negative,2709266,propogated,inh,1
:gram_stain_negative,232244,Bergey's Manual,exp,1
:gram_stain_negative,1187078,Bergey's Manual,exp,1
:gram_stain_negative,3020066,propogated,inh,1
:gram_stain_negative,68288,propogated,inh,1
:gram_stain_negative,390846,propogated,inh,1
:gram_stain_negative,881894,propogated,inh,1
:gram_stain_negative,647744,propogated,inh,1
:gram_stain_negative,1237104,propogated,inh,1
:gram_stain_negative,2802300,propogated,inh,1
:gram_stain_negative,1774589,propogated,inh,1
:gram_stain_negative,1245590,propogated,inh,1
:gram_stain_negative,1769735,propogated,inh,1
:gram_stain_negative,1237108,propogated,inh,1
:gram_stain_negative,1511649,propogated,inh,1
:gram_stain_negative,1822461,propogated,inh,1
:gram_stain_negative,1187887,propogated,inh,1
:gram_stain_negative,2886876,propogated,inh,1
:gram_stain_negative,2884806,propogated,inh,1
:gram_stain_negative,2918887,propogated,inh,1
:gram_stain_negative,1336690,propogated,inh,1
:gram_stain_negative,1494913,propogated,inh,1
:gram_stain_negative,2676247,propogated,inh,1
:gram_stain_negative,2679998,propogated,inh,1
:gram_stain_negative,102926,propogated,inh,1
:gram_stain_negative,1659686,propogated,inh,1
:gram_stain_negative,2963348,propogated,inh,1
:gram_stain_negative,2682476,propogated,inh,1
:gram_stain_negative,978,Bergey's Manual,exp,1
:gram_stain_negative,2963349,propogated,inh,1
:gram_stain_negative,2665694,propogated,inh,1
:gram_stain_negative,1747773,propogated,inh,1
:gram_stain_negative,455076,propogated,inh,1
:gram_stain_negative,336827,Bergey's Manual,exp,1
:gram_stain_negative,451373,propogated,inh,1
:gram_stain_negative,2919363,propogated,inh,1
:gram_stain_negative,700450,propogated,inh,1
:gram_stain_negative,107,Bergey's Manual,exp,1
:gram_stain_negative,1011,Bergey's Manual,exp,1
:gram_stain_negative,2674996,propogated,inh,1
:gram_stain_negative,1435426,propogated,inh,1
:gram_stain_negative,59739,Bergey's Manual,exp,1
:gram_stain_negative,70992,Bergey's Manual,exp,1
:gram_stain_negative,1649461,propogated,inh,1
:gram_stain_negative,518746,propogated,inh,1
:gram_stain_negative,442432,propogated,inh,1
:gram_stain_negative,413963,propogated,inh,1
:gram_stain_negative,379074,propogated,inh,1
:gram_stain_negative,992,propogated,inh,1
:gram_stain_negative,1433993,propogated,inh,1
:gram_stain_negative,396811,propogated,inh,1
:gram_stain_negative,1210119,propogated,inh,1
:gram_stain_negative,2986344,propogated,inh,1
:gram_stain_negative,2986345,propogated,inh,1
:gram_stain_negative,2770110,propogated,inh,1
:gram_stain_negative,299566,Bergey's Manual,exp,1
:gram_stain_negative,2710873,propogated,inh,1
:gram_stain_negative,89966,Bergey's Manual,exp,1
:gram_stain_negative,1649474,propogated,inh,1
:gram_stain_negative,1968882,propogated,inh,1
:gram_stain_negative,323449,Bergey's Manual,exp,1
:gram_stain_negative,1379908,propogated,inh,1
:gram_stain_negative,2918841,propogated,inh,1
:gram_stain_negative,1968878,propogated,inh,1
:gram_stain_negative,2858886,propogated,inh,1
:gram_stain_negative,869806,propogated,inh,1
:gram_stain_negative,1937963,propogated,inh,1
:gram_stain_negative,1023,propogated,inh,1
:gram_stain_negative,1522130,propogated,inh,1
:gram_stain_negative,1097443,propogated,inh,1
:gram_stain_negative,1434007,propogated,inh,1
:gram_stain_negative,59740,Bergey's Manual,exp,1
:gram_stain_negative,2071614,propogated,inh,1
:gram_stain_negative,447678,propogated,inh,1
:gram_stain_negative,643701,propogated,inh,1
:gram_stain_negative,156993,propogated,inh,1
:gram_stain_negative,290180,Bergey's Manual,exp,1
:gram_stain_negative,217140,propogated,inh,1
:gram_stain_negative,2173039,propogated,inh,1
:gram_stain_negative,1914260,propogated,inh,1
:gram_stain_negative,120831,Bergey's Manual,exp,1
:gram_stain_negative,312278,Bergey's Manual,exp,1
:gram_stain_negative,861914,propogated,inh,1
:gram_stain_negative,861913,propogated,inh,1
:gram_stain_negative,2950415,propogated,inh,1
:gram_stain_negative,101,Bergey's Manual,exp,1
:gram_stain_negative,1383890,propogated,inh,1
:gram_stain_negative,1649458,propogated,inh,1
:gram_stain_negative,2031119,propogated,inh,1
:gram_stain_negative,1649462,propogated,inh,1
:gram_stain_negative,332157,Bergey's Manual,exp,1
:gram_stain_negative,319458,Bergey's Manual,exp,1
:gram_stain_negative,2975149,propogated,inh,1
:gram_stain_negative,1649473,propogated,inh,1
:gram_stain_negative,442431,propogated,inh,1
:gram_stain_negative,1664383,propogated,inh,1
:gram_stain_negative,2051037,propogated,inh,1
:gram_stain_negative,105,Bergey's Manual,exp,1
:gram_stain_negative,1763563,propogated,inh,1
:gram_stain_negative,1949218,propogated,inh,1
:gram_stain_negative,2950425,propogated,inh,1
:gram_stain_negative,1938003,propogated,inh,1
:gram_stain_negative,28194,Bergey's Manual,exp,1
:gram_stain_negative,34098,propogated,NA,0
:gram_stain_negative,1010679,propogated,inh,0
:gram_stain_negative,200473,Bergey's Manual,exp,1
:gram_stain_negative,246873,Bergey's Manual,exp,1
:gram_stain_negative,332102,Bergey's Manual,exp,1
:gram_stain_negative,559293,Bergey's Manual,exp,1
:gram_stain_negative,2772525,propogated,inh,1
:gram_stain_negative,1233041,propogated,inh,1
:gram_stain_negative,2849660,propogated,inh,1
:gram_stain_negative,1115103,propogated,inh,1
:gram_stain_negative,2819281,propogated,inh,1
:gram_stain_negative,2953857,propogated,inh,1
